city,country,continent,lon,lat,koppen_geiger_class,climate_class_label,climate_class_description,nearest_city_pop_max,pop_group,wbt_continent_wbt
Houma,United States of America,North America,-90.9375,29.375,14,Cfa,"Temperate, no dry season, hot summer",64592,Medium (50k-500k),20.340452
Houma,United States of America,North America,-90.9375,29.45443631,14,Cfa,"Temperate, no dry season, hot summer",64592,Medium (50k-500k),20.340452
Baton Rouge,United States of America,North America,-90.9375,30.38949705,14,Cfa,"Temperate, no dry season, hot summer",422072,Medium (50k-500k),22.003672
Baton Rouge,United States of America,North America,-90.9375,30.625,14,Cfa,"Temperate, no dry season, hot summer",422072,Medium (50k-500k),22.003672
Greenville,United States of America,North America,-90.9375,33.125,14,Cfa,"Temperate, no dry season, hot summer",38107,Small (<50k),20.311152
Greenville,United States of America,North America,-90.9375,33.19467875,14,Cfa,"Temperate, no dry season, hot summer",38107,Small (<50k),20.311152
Jonesboro,United States of America,North America,-90.9375,35.625,14,Cfa,"Temperate, no dry season, hot summer",58619,Medium (50k-500k),26.723045
Jonesboro,United States of America,North America,-90.9375,35.99985958,14,Cfa,"Temperate, no dry season, hot summer",58619,Medium (50k-500k),26.723045
Burlington,United States of America,North America,-90.9375,40.625,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),-0.03621955
Burlington,United States of America,North America,-90.9375,40.67515858,14,Cfa,"Temperate, no dry season, hot summer",29773,Small (<50k),-0.03621955
Ahuachapán,El Salvador,North America,-90,13.75,3,Aw,"Tropical, savannah",34102,Small (<50k),22.28918
Ahuachapán,El Salvador,North America,-90,14.01862218,3,Aw,"Tropical, savannah",34102,Small (<50k),22.368296
Jalapa,Guatemala,North America,-90,14.60732984,3,Aw,"Tropical, savannah",45834,Small (<50k),21.218815
El Progreso,Guatemala,North America,-90,15,3,Aw,"Tropical, savannah",147197,Medium (50k-500k),20.747248
El Progreso,Guatemala,North America,-90,15.18987342,2,Am,"Tropical, monsoon",147197,Medium (50k-500k),20.07964
Flores,Guatemala,North America,-90,17.25,3,Aw,"Tropical, savannah",38035,Small (<50k),21.81421
Halachó,Mexico,North America,-90,20.10382536,3,Aw,"Tropical, savannah",9165,Small (<50k),26.836897
Halachó,Mexico,North America,-90,20.25,3,Aw,"Tropical, savannah",9165,Small (<50k),26.836897
Mérida,Mexico,North America,-90,21.0388867,6,BSh,"Arid, steppe, hot",965000,Large (500k-1M),26.65296
New Orleans,United States of America,North America,-90,29.71946747,14,Cfa,"Temperate, no dry season, hot summer",785000,Large (500k-1M),27.547455
New Orleans,United States of America,North America,-90,30,14,Cfa,"Temperate, no dry season, hot summer",785000,Large (500k-1M),27.547455
Jackson,United States of America,North America,-90,32.25,14,Cfa,"Temperate, no dry season, hot summer",250902,Medium (50k-500k),20.889774
Memphis,United States of America,North America,-90,35.25,14,Cfa,"Temperate, no dry season, hot summer",1081000,Very Large (>1M),6.4986367
Poplar Bluff,United States of America,North America,-90,36.75,14,Cfa,"Temperate, no dry season, hot summer",20662,Small (<50k),25.538313
Belleville,United States of America,North America,-90,38.25,14,Cfa,"Temperate, no dry season, hot summer",143900,Medium (50k-500k),24.240715
Alton,United States of America,North America,-90,39.10994764,14,Cfa,"Temperate, no dry season, hot summer",84276,Medium (50k-500k),11.00605
Springfield,United States of America,North America,-90,39.75,14,Cfa,"Temperate, no dry season, hot summer",134715,Medium (50k-500k),23.180779
Wausau,United States of America,North America,-90,45,25,Dfa,"Cold, no dry season, hot summer",75422,Medium (50k-500k),20.37829
Ironwood,United States of America,North America,-90,46.25,25,Dfa,"Cold, no dry season, hot summer",7064,Small (<50k),18.530602
Big Beaver House,Canada,North America,-90,52.83091393,25,Dfa,"Cold, no dry season, hot summer",10,Small (<50k),13.682028
Big Beaver House,Canada,North America,-90,53.1595993,25,Dfa,"Cold, no dry season, hot summer",10,Small (<50k),-8.391627
Zacatecoluca,El Salvador,North America,-89.0625,13.55839495,3,Aw,"Tropical, savannah",39613,Small (<50k),26.4928
Nueva Ocotepeque,Honduras,North America,-89.0625,14.375,12,Cwb,"Temperate, dry winter, warm summer",8780,Small (<50k),23.403177
Nueva Ocotepeque,Honduras,North America,-89.0625,14.49345653,3,Aw,"Tropical, savannah",8780,Small (<50k),23.403177
Livingston,Guatemala,North America,-89.0625,15.625,1,Af,"Tropical, rainforest",14350,Small (<50k),26.476366
Punta Gorda,Belize,North America,-89.0625,16.36357961,1,Af,"Tropical, rainforest",7748,Small (<50k),24.304585
El Cayo,Belize,North America,-89.0625,16.875,2,Am,"Tropical, monsoon",16977,Small (<50k),26.193863
El Cayo,Belize,North America,-89.0625,17.29864111,3,Aw,"Tropical, savannah",16977,Small (<50k),26.193863
Peto,Mexico,North America,-89.0625,20.10382536,3,Aw,"Tropical, savannah",17607,Small (<50k),25.020048
Izamal,Mexico,North America,-89.0625,20.625,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Izamal,Mexico,North America,-89.0625,21.0388867,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Gulfport,United States of America,North America,-89.0625,30.38949705,14,Cfa,"Temperate, no dry season, hot summer",82165,Medium (50k-500k),12.176662
Gulfport,United States of America,North America,-89.0625,30.625,14,Cfa,"Temperate, no dry season, hot summer",82165,Medium (50k-500k),12.176662
Hattiesburg,United States of America,North America,-89.0625,31.3245577,14,Cfa,"Temperate, no dry season, hot summer",58874,Medium (50k-500k),11.314438
Laurel,United States of America,North America,-89.0625,31.875,14,Cfa,"Temperate, no dry season, hot summer",28841,Small (<50k),11.314438
Meridian,United States of America,North America,-89.0625,32.25961827,14,Cfa,"Temperate, no dry season, hot summer",42290,Small (<50k),11.314438
Tupelo,United States of America,North America,-89.0625,34.12973913,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),7.3805904
Tupelo,United States of America,North America,-89.0625,34.375,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),7.3805904
Jackson,United States of America,North America,-89.0625,35.625,14,Cfa,"Temperate, no dry season, hot summer",63196,Medium (50k-500k),7.1994905
Carbondale,United States of America,North America,-89.0625,37.86997958,14,Cfa,"Temperate, no dry season, hot summer",32444,Small (<50k),3.406932
Decatur,United States of America,North America,-89.0625,39.74009906,14,Cfa,"Temperate, no dry season, hot summer",77868,Medium (50k-500k),22.470772
Bloomington,United States of America,North America,-89.0625,40.625,14,Cfa,"Temperate, no dry season, hot summer",128979,Medium (50k-500k),24.162888
Bloomington,United States of America,North America,-89.0625,40.67515858,14,Cfa,"Temperate, no dry season, hot summer",128979,Medium (50k-500k),24.162888
Janesville,United States of America,North America,-89.0625,42.54527717,14,Cfa,"Temperate, no dry season, hot summer",69278,Medium (50k-500k),-1.1603991
Madison,United States of America,North America,-89.0625,43.125,25,Dfa,"Cold, no dry season, hot summer",327447,Medium (50k-500k),22.327452
Rhinelander,United States of America,North America,-89.0625,45.625,25,Dfa,"Cold, no dry season, hot summer",11483,Small (<50k),-5.50642
Chalatenango,El Salvador,North America,-88.875,14.01862218,3,Aw,"Tropical, savannah",29271,Small (<50k),23.403177
Chalatenango,El Salvador,North America,-88.875,14.01862218,3,Aw,"Tropical, savannah",29271,Small (<50k),23.403177
Santa Rosa de Copán,Honduras,North America,-88.875,15.14011169,2,Am,"Tropical, monsoon",35529,Small (<50k),23.708054
Santa Rosa de Copán,Honduras,North America,-88.875,15.14011169,2,Am,"Tropical, monsoon",35529,Small (<50k),23.708054
Punta Gorda,Belize,North America,-88.875,16.26160115,2,Am,"Tropical, monsoon",7748,Small (<50k),24.304585
Punta Gorda,Belize,North America,-88.875,16.26160115,2,Am,"Tropical, monsoon",7748,Small (<50k),24.304585
Belmopan,Belize,North America,-88.875,17.38309053,3,Aw,"Tropical, savannah",15220,Small (<50k),23.502707
Belmopan,Belize,North America,-88.875,17.38309053,3,Aw,"Tropical, savannah",15220,Small (<50k),23.502707
Izamal,Mexico,North America,-88.875,20.74755823,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Izamal,Mexico,North America,-88.875,20.74755823,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Laurel,United States of America,North America,-88.875,31.96244335,14,Cfa,"Temperate, no dry season, hot summer",28841,Small (<50k),11.314438
Laurel,United States of America,North America,-88.875,31.96244335,14,Cfa,"Temperate, no dry season, hot summer",28841,Small (<50k),11.314438
Tupelo,United States of America,North America,-88.875,34.2054185,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),7.3805904
Tupelo,United States of America,North America,-88.875,34.2054185,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),7.3805904
Jackson,United States of America,North America,-88.875,35.32690576,14,Cfa,"Temperate, no dry season, hot summer",63196,Medium (50k-500k),7.1994905
Jackson,United States of America,North America,-88.875,35.32690576,14,Cfa,"Temperate, no dry season, hot summer",63196,Medium (50k-500k),7.1994905
Carbondale,United States of America,North America,-88.875,37.56987959,14,Cfa,"Temperate, no dry season, hot summer",32444,Small (<50k),3.406932
Carbondale,United States of America,North America,-88.875,37.56987959,14,Cfa,"Temperate, no dry season, hot summer",32444,Small (<50k),3.406932
Decatur,United States of America,North America,-88.875,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",77868,Medium (50k-500k),22.470772
Decatur,United States of America,North America,-88.875,39.81285237,14,Cfa,"Temperate, no dry season, hot summer",77868,Medium (50k-500k),22.470772
Rockford,United States of America,North America,-88.875,42.05582395,14,Cfa,"Temperate, no dry season, hot summer",255978,Medium (50k-500k),22.813522
Rockford,United States of America,North America,-88.875,42.05582395,14,Cfa,"Temperate, no dry season, hot summer",255978,Medium (50k-500k),22.813522
San Vicente,El Salvador,North America,-88.75,13.66492147,3,Aw,"Tropical, savannah",37326,Small (<50k),26.0348
Santa Rosa de Copán,Honduras,North America,-88.75,14.60732984,3,Aw,"Tropical, savannah",7909,Small (<50k),23.708054
Santa Rosa de Copán,Honduras,North America,-88.75,15,3,Aw,"Tropical, savannah",35529,Small (<50k),23.708054
Puerto Barrios,Guatemala,North America,-88.75,15.54973822,2,Am,"Tropical, monsoon",56605,Medium (50k-500k),26.476366
Punta Gorda,Belize,North America,-88.75,16.4921466,2,Am,"Tropical, monsoon",7748,Small (<50k),24.304585
Belmopan,Belize,North America,-88.75,17,2,Am,"Tropical, monsoon",15220,Small (<50k),26.193863
Belmopan,Belize,North America,-88.75,17.43455497,3,Aw,"Tropical, savannah",15220,Small (<50k),23.502707
Peto,Mexico,North America,-88.75,20.2617801,3,Aw,"Tropical, savannah",17607,Small (<50k),25.020048
Izamal,Mexico,North America,-88.75,21,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Izamal,Mexico,North America,-88.75,21.20418848,3,Aw,"Tropical, savannah",14954,Small (<50k),27.316124
Biloxi,United States of America,North America,-88.75,30.62827225,14,Cfa,"Temperate, no dry season, hot summer",50644,Medium (50k-500k),12.176662
Laurel,United States of America,North America,-88.75,31.57068063,14,Cfa,"Temperate, no dry season, hot summer",28841,Small (<50k),11.314438
Meridian,United States of America,North America,-88.75,32.51308901,14,Cfa,"Temperate, no dry season, hot summer",42290,Small (<50k),11.314438
Tupelo,United States of America,North America,-88.75,34.39790576,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),25.938969
Jackson,United States of America,North America,-88.75,35.34031414,14,Cfa,"Temperate, no dry season, hot summer",63196,Medium (50k-500k),7.1994905
Paducah,United States of America,North America,-88.75,37,14,Cfa,"Temperate, no dry season, hot summer",41317,Small (<50k),24.032396
Paducah,United States of America,North America,-88.75,37.22513089,14,Cfa,"Temperate, no dry season, hot summer",41317,Small (<50k),24.032396
Decatur,United States of America,North America,-88.75,40.05235602,14,Cfa,"Temperate, no dry season, hot summer",77868,Medium (50k-500k),22.470772
Janesville,United States of America,North America,-88.75,42.87958115,14,Cfa,"Temperate, no dry season, hot summer",69278,Medium (50k-500k),-1.1603991
Oshkosh,United States of America,North America,-88.75,43.82198953,25,Dfa,"Cold, no dry season, hot summer",54299,Medium (50k-500k),-1.9318527
Hancock,United States of America,North America,-88.75,47,25,Dfa,"Cold, no dry season, hot summer",16355,Small (<50k),18.823616
Usulután,El Salvador,North America,-88.59375,13.30729041,3,Aw,"Tropical, savannah",51910,Medium (50k-500k),26.0348
Gracias,Honduras,North America,-88.59375,14.70805736,3,Aw,"Tropical, savannah",7909,Small (<50k),23.708054
Belmopan,Belize,North America,-88.59375,17.50959079,3,Aw,"Tropical, savannah",15220,Small (<50k),23.502707
Peto,Mexico,North America,-88.59375,20.31112351,3,Aw,"Tropical, savannah",17607,Small (<50k),25.020048
Tupelo,United States of America,North America,-88.59375,34.31877008,14,Cfa,"Temperate, no dry season, hot summer",35956,Small (<50k),25.938969
Jackson,United States of America,North America,-88.59375,35.71953248,14,Cfa,"Temperate, no dry season, hot summer",63196,Medium (50k-500k),7.7993956
Paducah,United States of America,North America,-88.59375,37.12029431,14,Cfa,"Temperate, no dry season, hot summer",41317,Small (<50k),24.032396
Decatur,United States of America,North America,-88.59375,39.92181607,14,Cfa,"Temperate, no dry season, hot summer",77868,Medium (50k-500k),22.470772
Janesville,United States of America,North America,-88.59375,42.72333486,14,Cfa,"Temperate, no dry season, hot summer",69278,Medium (50k-500k),-1.1603991
Oshkosh,United States of America,North America,-88.59375,44.12409297,25,Dfa,"Cold, no dry season, hot summer",72698,Medium (50k-500k),-1.9318527
Hancock,United States of America,North America,-88.59375,46.92560615,25,Dfa,"Cold, no dry season, hot summer",16355,Small (<50k),18.823616
San Miguel,El Salvador,North America,-88.125,13.55839495,3,Aw,"Tropical, savannah",201563,Medium (50k-500k),23.965912
San Francisco Gotera,El Salvador,North America,-88.125,13.75,3,Aw,"Tropical, savannah",16152,Small (<50k),23.965912
San Francisco Gotera,El Salvador,North America,-88.125,13.98944571,3,Aw,"Tropical, savannah",16152,Small (<50k),22.216337
San Francisco Gotera,El Salvador,North America,-88.125,13.98945045,3,Aw,"Tropical, savannah",16152,Small (<50k),22.216337
La Esperanza,Honduras,North America,-88.125,14.49345653,3,Aw,"Tropical, savannah",5318,Small (<50k),22.56996
Santa Bárbara,Honduras,North America,-88.125,15,2,Am,"Tropical, monsoon",15119,Small (<50k),24.109911
San Pedro Sula,Honduras,North America,-88.125,15.42851809,3,Aw,"Tropical, savannah",680091,Large (500k-1M),24.46156
Felipe Carrillo Puerto,Mexico,North America,-88.125,19.16876398,3,Aw,"Tropical, savannah",24807,Small (<50k),25.12513
